sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort,probability_below_70,confidence_band
17760M67P00000,10.0,9.050140142440796,4.628624677658081,0.7714374462763468,1.9230769230769231,46.28624677658081,0.4011474720637003,recurring_a,0.2214129471462563,low
1781254G00000,23.0,8.527484774589539,14.472515225410461,2.4120858709017434,4.615384615384615,62.92397924091505,0.5226186053620444,recurring_a,0.22856551712323586,low
17861M68P00000,14.0,10.815430283546448,10.08004605770111,1.6800076762835185,4.0,72.00032898357937,0.42000191907087964,recurring_a,0.4456559912821332,medium
17878M74L00000,13.0,9.129201054573059,10.05722439289093,1.6762040654818218,3.615384615384616,77.36326456069946,0.4636309117290145,recurring_a,0.3447255180900694,low
17920M76M00000,42.0,14.64714789390564,27.406125783920288,4.567687630653381,7.076923076923077,65.25268043790545,0.6454341217227604,recurring_a,0.26878662961400923,low
17931M71P00000,9.0,11.720097780227661,4.8659961223602295,0.810999353726705,4.384615384615385,54.06662358178033,0.18496476488503796,recurring_a,0.24863431740048997,low
27431M79F00000,16.0,13.56582522392273,9.936363935470581,1.6560606559117634,5.307692307692308,62.10227459669113,0.31201142792540465,recurring_a,0.22850954050476385,low
2811380J015PK,12.0,10.309399962425232,7.655781626701355,1.2759636044502258,2.923076923076923,63.79818022251129,0.4365138646803404,recurring_a,0.3241308170995665,low
33690M60M00000,12.0,10.104292750358582,8.175052046775818,1.3625086744626362,5.0,68.12543372313182,0.27250173489252727,recurring_a,0.22783129805794997,low
3512052R21000,3.0,7.87083625793457,5.780637741088867,0.9634396235148112,3.1538461538461537,192.68792470296225,0.30548085623640353,recurring_a,0.1811673256757017,low
3512052S10000,76.0,13.76470184326172,62.23529815673828,10.372549692789713,2.6153846153846154,81.88855020623458,3.965974882537243,recurring_a,0.4554585476842625,medium
35121M66L10000,8.0,8.478846549987793,4.900081396102905,0.8166802326838175,3.4615384615384617,61.251017451286316,0.23592984499754727,recurring_a,0.35228178062770543,medium
