sku_id,candidate_source,candidate_model_key,candidate_model,mean_rolling_3m_wmape_percent,horizon_wmape_percent,actual_total,forecast_total,absolute_error,bias,actual_positive_months,selection_score
35702M76T00000,08_fair_champion,tsb,TSB,97.32129283468458,93.22480194044574,133.0,62.44594704747544,123.98898658079284,-70.55405295252456,77,97.32129283468458
35750M53T01000,08_fair_champion,tsb,TSB,98.77541644863074,91.80666666666669,120.0,31.122,110.168,-88.87800000000001,55,98.77541644863074
35750M68P00000,08_fair_champion,recent_mean_6,Recent Mean 6m,118.24212271973468,231.48148148148144,36.0,81.0,83.33333333333333,45.0,31,118.24212271973468
35750M68P11000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,34.0,0.0,34.0,-34.0,10,100.0
35750M68P20000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,21.0,0.0,21.0,-21.0,14,100.0
35750M73T00000,08_fair_champion,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,89.21789254826243,84.07474622414313,140.0,68.90769247755628,117.70464471380036,-71.09230752244372,65,89.21789254826243
3591075F31000,08_fair_champion,sba_croston,SBA Croston,105.53175497148594,111.64580962635767,169.0,88.44053159835772,188.6814182685445,-80.55946840164228,63,105.53175497148594
3591075F61000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,28.0,0.0,28.0,-28.0,8,100.0
35910M74L01000,08_fair_champion,sba_croston,SBA Croston,81.50850854105656,87.50353282766643,171.0,119.272655399774,149.6310411353096,-51.72734460022602,94,81.50850854105656
3611050A30000,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,146.3667450091056,415.76641913590447,39.0,160.1977175837515,162.14890346300274,121.19771758375153,18,146.3667450091056
3613050A30000,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,124.7393045082228,192.64553137216123,114.0,137.72087238363918,219.6159057642638,23.72087238363917,18,124.7393045082228
36230M70CA1000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,102.80814129495845,152.73478552092678,40.0,28.87726791972501,61.09391420837071,-11.122732080274986,40,102.80814129495845
36250M74T55000,08_fair_champion,direct_hist_squared,Direct Hist Gradient Squared,80.19030632722693,81.49193560085112,17.0,9.651737006634011,13.85362905214469,-7.348262993365986,8,80.19030632722693
3627479P01000,08_fair_champion,sba_croston_tuned,SBA Croston Tuned,88.34958026367312,78.61280118884439,150.0,170.07333591099243,117.91920178326656,20.073335910992427,103,88.34958026367312
3641054G01000,08_fair_champion,sba_croston,SBA Croston,115.50650384556978,116.35579098995724,136.0,97.07393566438788,158.24387574634184,-38.92606433561212,63,115.50650384556978
3641063J02000,08_fair_champion,sba_croston,SBA Croston,104.51304144980148,109.484240285971,144.0,66.93613807582422,157.65730601179823,-77.06386192417578,69,104.51304144980148
3641075F01000,08_fair_champion,sba_croston,SBA Croston,116.10344126591592,134.80957177246032,80.0,67.01517815693234,107.84765741796826,-12.984821843067651,47,116.10344126591592
36410M60B30000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,72.0,0.0,72.0,-72.0,6,100.0
36410M67K10000,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,86.90496189331866,83.88050982847346,241.0,203.6169779653768,202.1520286866211,-37.3830220346232,105,86.90496189331866
3641275F00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,23.0,0.0,23.0,-23.0,8,100.0
36430M76M00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,86.0,0.0,86.0,-86.0,26,100.0
3658054P00000,08_fair_champion,sba_croston,SBA Croston,109.06573578552104,134.40973449213527,55.0,40.47187108936975,73.92535397067441,-14.528128910630247,43,109.06573578552104
3658354P01000,08_fair_champion,direct_xgboost_tweedie,Direct XGBoost Tweedie,76.49827424432179,71.12363944119453,210.0,217.9450737538616,149.3596428265085,7.945073753861603,111,76.49827424432179
37019M79MK0000,08_fair_champion,sba_croston,SBA Croston,110.75839917056172,119.3186798431358,100.0,76.10037898192498,119.3186798431358,-23.89962101807502,61,110.75839917056172
37145M55B21000,08_fair_champion,sba_croston,SBA Croston,98.44337633510104,93.93926685631344,198.0,58.39381052854762,185.9997483755006,-139.60618947145238,99,98.44337633510104
37145M56R20000,08_fair_champion,sba_croston,SBA Croston,120.73547704514708,175.76503864369337,49.0,65.22520725507567,86.12486893540975,16.225207255075695,39,120.73547704514708
37145M66L00000,08_fair_champion,sba_croston,SBA Croston,104.06243046686544,112.55162609104228,102.0,69.88528392143844,114.8026586128631,-32.114716078561564,69,104.06243046686544
37736M58R00000,08_fair_champion,sba_croston,SBA Croston,101.4964795022116,98.5679906601516,151.0,105.55613012876556,148.83766589682892,-45.44386987123442,83,101.4964795022116
37736M79M00000,08_fair_champion,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,103.74578414076662,127.08631026117332,48.0,22.438229373323164,61.00142892536319,-25.561770626676832,32,103.74578414076662
3773773R00Z2S,08_fair_champion,sba_croston,SBA Croston,109.43444908748826,98.86226007108088,114.0,92.8125317887965,112.7029764810322,-21.18746821120349,81,109.43444908748826
38315M68K00000,08_fair_champion,recent_mean_6,Recent Mean 6m,113.0892255892256,160.65573770491804,61.0,90.0,98.0,29.0,49,113.0892255892256
38330M68K01000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,97.1858926386012,97.32205912383016,31.0,0.8301616716126472,30.16983832838736,-30.16983832838736,25,97.1858926386012
3834062R30000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,56.0,0.0,56.0,-56.0,24,100.0
38340M51K42000,08_fair_champion,hurdle_random_forest,Hurdle Random Forest Regression,87.29632052191957,80.10495243655842,333.0,169.47417177305823,266.7494916137396,-163.52582822694177,114,87.29632052191957
3834651K42000,08_fair_champion,sba_croston,SBA Croston,114.88135533904392,292.59527630307264,27.0,70.88162115017641,79.0007246018296,43.88162115017643,21,114.88135533904392
3845061J12000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,20.0,0.0,20.0,-20.0,11,100.0
3845062R00000,08_fair_champion,sba_croston,SBA Croston,114.0488013399045,138.8744956497869,72.0,57.46671500919782,99.98963686784654,-14.533284990802173,41,114.0488013399045
3845065J10000,08_fair_champion,direct_xgboost_tweedie,Direct XGBoost Tweedie,113.4732631099263,142.883164926386,96.0,80.77250463125453,137.16783832933055,-15.227495368745467,39,113.4732631099263
3845071L10000,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,82.71856835365502,79.88575276832502,217.0,244.1135304876181,173.3520835072653,27.11353048761811,120,82.71856835365502
38450M79M00000,08_fair_champion,sba_croston,SBA Croston,101.48344860872491,111.59136084625348,123.0,75.89523913190789,137.25737384089177,-47.104760868092114,66,101.48344860872491
38450M80T10000,08_fair_champion,direct_hist_squared,Direct Hist Gradient Squared,79.42451614403255,107.77274560894492,18.0,21.218541777195345,19.399094209610084,3.218541777195348,12,79.42451614403255
38452M56R30000,08_fair_champion,sba_croston,SBA Croston,103.45830996889136,102.44034942963351,101.0,30.93897466247623,103.46475292392986,-70.06102533752377,71,103.45830996889136
38452M65L00000,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,84.0774164033912,68.63365622270081,226.0,200.60979561479712,155.11206306330382,-25.39020438520286,119,84.0774164033912
38452M68K00000,08_fair_champion,recent_mean_6,Recent Mean 6m,122.26017943409248,187.03703703703707,36.0,48.0,67.33333333333334,11.999999999999996,28,122.26017943409248
38480M68P01000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,97.05289300892812,114.35393405596344,25.0,8.297034611142104,28.588483513990862,-16.702965388857898,24,97.05289300892812
38500M55T01000,08_fair_champion,boosted_sba_hybrid,Boosted SBA Hybrid,93.2088076955146,93.66474318301714,134.0,44.680639818685584,125.51075586524296,-89.3193601813144,74,93.2088076955146
3882151K02000,08_fair_champion,sba_croston,SBA Croston,113.32714276880613,140.44233683333354,71.0,50.00848628199712,99.7140591516668,-20.99151371800287,35,113.32714276880613
3882165J00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,108.14623130910368,124.38688042992824,54.0,17.16039444982962,67.16891543216126,-36.839605550170376,47,108.14623130910368
38821M67P00000,08_fair_champion,sba_croston,SBA Croston,99.02839862901313,99.52384815508532,120.0,48.904472341511685,119.4286177861024,-71.09552765848832,84,99.02839862901313
3910268L01000,08_fair_champion,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,113.1374521954888,147.66145504415448,33.0,18.566571331462,48.728280164570975,-14.433428668538005,21,113.1374521954888
39102M80T00000,08_fair_champion,aggregate_allocation,Aggregate Allocation,100.0,100.0,45.0,0.0,45.0,-45.0,23,100.0
3925061J00000,08_fair_champion,sba_croston,SBA Croston,108.06887690317448,101.7334130065014,106.0,78.71949890000718,107.83741778689148,-27.28050109999281,79,108.06887690317448
39321M56R00000,08_fair_champion,sba_croston,SBA Croston,116.81583747001456,203.2504502248615,37.0,60.42395154609223,75.20266658319876,23.42395154609224,35,116.81583747001456
39321M67P00000,08_fair_champion,sba_croston,SBA Croston,102.7711016967134,103.27578853888063,123.0,31.42160645931729,127.0292199028232,-91.5783935406827,88,102.7711016967134
39322M56R00000,08_fair_champion,sba_croston,SBA Croston,133.73509183031575,253.182255046382,33.0,81.16007289766233,83.55014416530607,48.16007289766233,31,133.73509183031575
39322M67P00000,08_fair_champion,sba_croston,SBA Croston,102.0406887063891,102.89468473488952,124.0,16.152340820683435,127.589409071263,-107.84765917931657,89,102.0406887063891
39322M67P10000,08_fair_champion,sba_croston,SBA Croston,108.82787682515394,111.76092782241328,144.0,55.903229770496026,160.93573606427512,-88.09677022950399,60,108.82787682515394
3F11579S10ZWG,08_fair_champion,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,99.31586188478688,101.63992164098153,48.0,1.7252603914829383,48.78716238767113,-46.274739608517066,31,99.31586188478688
3F11779S00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,20.0,0.0,20.0,-20.0,13,100.0
4161552R00000,08_fair_champion,aggregate_allocation,Aggregate Allocation,100.0,100.0,25.0,0.0,25.0,-25.0,7,100.0
4171080J00000,08_fair_champion,sba_croston,SBA Croston,117.49938326957928,102.65429564869116,343.0,161.2585580440571,352.1042340750107,-181.7414419559429,81,117.49938326957928
41710M68K00000,08_fair_champion,sba_croston,SBA Croston,133.17299240481717,122.3115527480728,337.0,312.64764375084707,412.1899327610053,-24.352356249152905,70,133.17299240481717
41710M76M00000,08_fair_champion,sba_croston,SBA Croston,120.74100354165876,145.5350953980158,116.0,133.17221117179162,168.82071066169834,17.17221117179163,49,120.74100354165876
41710M82000000,08_fair_champion,sba_croston,SBA Croston,113.99118472001396,107.03327714039384,171.0,111.09401167788948,183.0269039100735,-59.90598832211052,72,113.99118472001396
4311052R71000,08_fair_champion,recent_mean_6,Recent Mean 6m,106.89655172413794,149.27536231884056,23.0,15.0,34.33333333333333,-8.000000000000002,23,106.89655172413794
4311078K00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,10.0,0.0,10.0,-10.0,10,100.0
43110M75J80000-OP,08_fair_champion,sba_croston,SBA Croston,134.39794367386204,265.6092748917749,40.0,86.65162708719852,106.24370995670996,46.651627087198506,26,134.39794367386204
432006682227S,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,12.0,0.0,12.0,-12.0,4,100.0
4321052R5027N,08_fair_champion,sba_croston,SBA Croston,103.88811621429026,107.3600635268578,130.0,57.585572966907066,139.56808258491515,-72.41442703309296,72,103.88811621429026
4321052S0039M,08_fair_champion,direct_hist_squared,Direct Hist Gradient Squared,94.4363822507113,93.91924286323292,366.0,115.53535217420956,343.74442887943246,-250.4646478257905,98,94.4363822507113
4321053R100CE,08_fair_champion,sba_croston,SBA Croston,95.37001582040004,91.50903033413864,233.0,97.35997774293328,213.21604067854304,-135.64002225706676,97,95.37001582040004
4321057M100BK,08_fair_champion,hurdle_random_forest,Hurdle Random Forest,95.26826862216969,133.91919370405964,44.0,16.786277292420394,58.92444522978624,-27.21372270757961,14,95.26826862216969
4321061J01ZBP,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,114.51431414640948,148.6660991858913,87.0,82.88354153552865,129.33950629172546,-4.116458464471338,38,114.51431414640948
4321064J01ZBP,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.14249689687036,101.6869480521211,46.0,2.2364628729023712,46.77599610397571,-43.76353712709763,40,100.14249689687036
4321068LA0ZA8,08_fair_champion,sba_croston,SBA Croston,87.24794616940827,82.17861712408916,201.0,106.43093375311682,165.1790204194192,-94.56906624688318,108,87.24794616940827
4321071L91QC8,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,50.0,0.0,50.0,-50.0,8,100.0
4321078K6027N,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,104.97781606551922,107.46672409827882,12.0,0.8960068917934587,12.896006891793458,-11.103993108206542,12,104.97781606551922
4321079K510BK,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,114.1587967626814,188.36286281700745,55.0,71.76017616944314,103.59957454935407,16.76017616944315,27,114.1587967626814
4321080S6027N,08_fair_champion,sba_croston,SBA Croston,101.72176308539946,113.22314049586775,25.0,3.7190082644628095,28.305785123966945,-21.280991735537192,13,101.72176308539946
43210M55R6027N,08_fair_champion,sba_croston,SBA Croston,100.96618006838716,99.36821597782811,346.0,36.34803440718999,343.8140272832853,-309.65196559281003,103,100.96618006838716
43210M55RH1QC8,08_fair_champion,sba_croston,SBA Croston,96.93575661353955,89.66756543633561,214.0,116.99350148952348,191.8885900337582,-97.0064985104765,95,96.93575661353955
43210M62S0009L,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,39.0,0.0,39.0,-39.0,7,100.0
43210M62S620CB,08_fair_champion,aggregate_allocation,Aggregate Allocation,92.61040074201505,89.44819183272112,300.0,65.02437878307525,268.3445754981633,-234.9756212169248,102,92.61040074201505
43210M68K1109L,08_fair_champion,sba_croston,SBA Croston,108.74797212945272,103.0528313619867,181.0,103.63314299861918,186.525624765196,-77.36685700138081,77,108.74797212945272
43210M74T50QC8,08_fair_champion,sba_croston,SBA Croston,100.0,100.0,70.0,0.0,70.0,-70.0,45,100.0
43210M76M5127N,08_fair_champion,sba_croston,SBA Croston,112.19066238100596,118.05789556671331,65.0,56.99831341177837,76.73763211836365,-8.001686588221629,65,112.19066238100596
43210M76T50QC8,08_fair_champion,tsb,TSB,93.05365456979368,97.27346217021277,94.0,36.39211668000001,91.43705444,-57.60788331999999,59,93.05365456979368
43210M79G5339M,08_fair_champion,sba_croston,SBA Croston,90.93668525738664,87.28479839634998,316.0,82.52129131340719,275.819962932466,-233.4787086865928,120,90.93668525738664
43210M83P0027N,08_fair_champion,sba_croston,SBA Croston,126.09386870960871,138.84526624489516,72.0,120.38481995525876,99.96859169632452,48.38481995525874,61,126.09386870960871
4325065DA1C48,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,106.5038694906642,109.38703363590012,63.0,5.913831190617076,68.91383119061707,-57.086168809382926,41,106.5038694906642
4325079P00ZH1,08_fair_champion,sba_croston,SBA Croston,111.75771055738409,125.6849977741242,107.0,76.32782928547786,134.4829476183129,-30.67217071452213,52,111.75771055738409
43250M53M0027N,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,216.0,0.0,216.0,-216.0,6,100.0
43250M53T0027N,08_fair_champion,aggregate_allocation,Aggregate Allocation,100.0,100.0,112.0,0.0,112.0,-112.0,46,100.0
43250M68K1027N,08_fair_champion,sba_croston,SBA Croston,106.00756874718802,165.14771550221298,65.0,95.58545835142532,107.34601507643843,30.585458351425324,48,106.00756874718802
43250M68K2027N,08_fair_champion,sba_croston,SBA Croston,101.01522057065598,95.59063553944102,184.0,46.96682570170253,175.88676939257147,-137.03317429829747,100,101.01522057065598
43250M74L0027N,08_fair_champion,sba_croston,SBA Croston,91.22772655361436,88.83513219883012,250.0,84.52562415503267,222.0878304970753,-165.47437584496734,108,91.22772655361436
43250M74L1027N,08_fair_champion,sba_croston,SBA Croston,118.16004768395088,169.60104951538307,67.0,119.8875215591878,113.63270317530666,52.887521559187775,49,118.16004768395088
43250M79G6027N,08_fair_champion,sba_croston,SBA Croston,82.08995945824005,84.59961471076485,149.0,115.32862296306806,126.05342591903964,-33.67137703693195,93,82.08995945824005
43250M79M0027N,08_fair_champion,sba_croston,SBA Croston,103.7407927134148,105.0557024085694,128.0,44.13533032573741,134.4712990829688,-83.86466967426259,72,103.7407927134148
4325251K20DB7,08_fair_champion,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,128.73785332726035,198.18545381353667,85.0,118.74669071040108,168.45763574150615,33.74669071040107,32,128.73785332726035
4325261J0027S,08_fair_champion,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,103.75568451440196,132.6061480743051,52.0,16.95519699863866,68.95519699863866,-35.044803001361345,17,103.75568451440196
4325283S00CZ2,08_fair_champion,recent_mean_6,Recent Mean 6m,115.34869976359336,146.32768361581918,59.0,42.0,86.33333333333333,-16.999999999999996,39,115.34869976359336
