sku_id,lumpy_06_model_key,lumpy_06_model,lumpy_06_mean_rolling_3m_wmape_percent,lumpy_06_horizon_wmape_percent,lumpy_06_actual_total,lumpy_07_model_key,lumpy_07_model,lumpy_07_mean_rolling_3m_wmape_percent,lumpy_07_horizon_wmape_percent,lumpy_07_actual_total,rolling_wmape_delta_07_minus_06,regression_improved,regression_improved_by_10pts,regression_worse_by_10pts
0940908327000,sba_croston,SBA Croston,95.56909305595627,96.31480776780768,1655.0,direct_extra_trees_log1p,Direct Extra Trees log1p,179.21477930534553,121.17199367553481,1655.0,83.64568624938926,False,False,True
17700M79F02000,sba_croston,SBA Croston,114.370036208823,137.60500134006097,63.0,direct_extra_trees_log1p,Direct Extra Trees log1p,198.05973959311254,219.69529092232116,63.0,83.68970338428954,False,False,True
95310M68K00000,sba_croston,SBA Croston,101.54146728932638,101.90711365802062,167.0,direct_extra_trees_log1p,Direct Extra Trees log1p,190.2535169684864,145.0466510426924,167.0,88.71204967916002,False,False,True
39322M67P10000,sba_croston,SBA Croston,108.82787682515394,111.76092782241328,144.0,direct_extra_trees_log1p,Direct Extra Trees log1p,198.81738885811896,165.44266640078297,144.0,89.98951203296502,False,False,True
5730079P02000,sba_croston,SBA Croston,97.69387699298576,98.39117128332816,140.0,direct_extra_trees_log1p,Direct Extra Trees log1p,189.17948399322063,144.32594644614298,140.0,91.48560700023486,False,False,True
84730M67P00000,sba_croston,SBA Croston,104.53548871331964,116.35295197425611,133.0,direct_tweedie_glm,Direct Tweedie GLM,198.2879897183005,213.56182317524673,133.0,93.75250100498087,False,False,True
43250M68K2027N,sba_croston,SBA Croston,101.01522057065598,95.59063553944102,184.0,direct_extra_trees_log1p,Direct Extra Trees log1p,198.274627069686,122.68875623692637,184.0,97.25940649903002,False,False,True
84702M68K1026U,sba_croston,SBA Croston,103.20393393994136,103.591498072643,140.0,direct_extra_trees_log1p,Direct Extra Trees log1p,201.37926426702617,165.7139533855579,140.0,98.17533032708481,False,False,True
39321M67P00000,sba_croston,SBA Croston,102.7711016967134,103.27578853888063,123.0,direct_random_forest_log1p,Direct Random Forest log1p,202.87492437897626,169.5633863588814,123.0,100.10382268226286,False,False,True
35153M59K20000,sba_croston,SBA Croston,112.02641343849244,103.22524167837092,278.0,direct_extra_trees_log1p,Direct Extra Trees log1p,212.21169056358525,127.3726744645026,278.0,100.18527712509281,False,False,True
57300M68K10000,sba_croston,SBA Croston,105.72840162740106,109.4128054017436,93.0,direct_extra_trees_log1p,Direct Extra Trees log1p,209.65747445770145,206.36780706085136,93.0,103.9290728303004,False,False,True
71711M79G105PK,sba_croston,SBA Croston,99.15081220365086,93.7751310838008,172.0,direct_random_forest_log1p,Direct Random Forest log1p,207.8423440303787,144.8625742956224,172.0,108.69153182672785,False,False,True
39322M67P00000,sba_croston,SBA Croston,102.0406887063891,102.89468473488952,124.0,direct_extra_trees_log1p,Direct Extra Trees log1p,212.83859985013103,175.6208574297728,124.0,110.79791114374193,False,False,True
57611M68K10000,sba_croston,SBA Croston,93.6338944202878,94.56369007928863,132.0,direct_extra_trees_log1p,Direct Extra Trees log1p,205.50998126976071,173.80049383708274,132.0,111.87608684947291,False,False,True
73841M68P60C8J,sba_croston,SBA Croston,98.52320951617492,95.96819512224424,143.0,direct_extra_trees_log1p,Direct Extra Trees log1p,212.50097844511643,177.38369347206088,143.0,113.97776892894152,False,False,True
11620M68K00000,sba_croston,SBA Croston,96.90507607248897,110.6194592131554,109.0,direct_extra_trees_log1p,Direct Extra Trees log1p,211.37643822704135,212.01761603260383,109.0,114.47136215455238,False,False,True
71811M79G005PK,sba_croston,SBA Croston,99.31970908093317,98.37492902086407,158.0,direct_extra_trees_log1p,Direct Extra Trees log1p,217.1019066134051,173.01726318005197,158.0,117.78219753247194,False,False,True
84702M67P30000,sba_croston,SBA Croston,116.42295980093591,129.1601644726356,121.0,direct_extra_trees_log1p,Direct Extra Trees log1p,234.61540131778938,199.09495722139746,121.0,118.19244151685346,False,False,True
11710M68K00000,sba_croston,SBA Croston,100.34556164031667,98.99161371707643,185.0,direct_extra_trees_log1p,Direct Extra Trees log1p,222.59423586870932,170.97062791135167,185.0,122.24867422839264,False,False,True
71711M53M005PK,sba_croston,SBA Croston,91.63332442496748,93.22415563931509,183.0,direct_extra_trees_log1p,Direct Extra Trees log1p,216.99969004523103,159.52233493047564,183.0,125.36636562026355,False,False,True
11710M79F80000,sba_croston,SBA Croston,112.56931687780757,157.45881324334567,80.0,direct_extra_trees_log1p,Direct Extra Trees log1p,247.93900587921456,270.5010993645592,80.0,135.36968900140698,False,False,True
84701M68K1026U,sba_croston,SBA Croston,108.7764073446857,106.83999072817468,165.0,direct_extra_trees_log1p,Direct Extra Trees log1p,261.433068278135,169.31217932404894,165.0,152.6566609334493,False,False,True
73841M68P60GJL,sba_croston,SBA Croston,108.0813529863865,108.79205279381011,134.0,direct_extra_trees_log1p,Direct Extra Trees log1p,269.80556587616104,198.67148109022568,134.0,161.72421288977455,False,False,True
71741M79G10000,sba_croston,SBA Croston,114.58523324306162,125.08680170212078,81.0,direct_extra_trees_log1p,Direct Extra Trees log1p,303.9408018392236,300.9505199908874,81.0,189.35556859616196,False,False,True
81850M79G20000,sba_croston,SBA Croston,139.20425161208263,111.9706492894194,267.0,direct_random_forest_log1p,Direct Random Forest log1p,356.0884184322011,201.99355003263898,267.0,216.88416682011845,False,False,True
0940907332000,sba_croston,SBA Croston,350.62074127654734,116.24746729927338,1311.0,direct_random_forest_log1p,Direct Random Forest log1p,603.5559054990151,147.82154867020168,1311.0,252.9351642224678,False,False,True
85355M68PA1000,sba_croston,SBA Croston,125.28078167190624,115.07232202589309,202.0,direct_extra_trees_log1p,Direct Extra Trees log1p,413.60619246011026,263.0586526485463,202.0,288.325410788204,False,False,True
