candidate_id,config_id,temperature,decay,shrink,neighbor_weight,top_k,memory_weight,shift_threshold,shift_decay,neighbors,all_skus,positive_skus,under_50,under_70,under_100,median_wmape,p75_wmape,median_mase,portfolio_wmape,actual_total,forecast_total,bias_pct,cohort
temp3.00__decay0.80__shrink6.0__peer0.00__topall__memory1.00,temp3.00__decay0.80__shrink6.0__peer0.00__topall__memory1.00,3.0,0.8,6.0,0.0,,1.0,0.75,0.25,12,110,110,36,65,88,63.6175718646966,92.34258985225914,0.33495911323389427,72.00022376609145,756.0,815.7893977840439,7.9086505005349075,recurring_b
temp3.00__decay0.80__shrink6.0__peer0.35__top2__memory0.50,temp3.00__decay0.80__shrink6.0__peer0.35__top2__memory0.50,3.0,0.8,6.0,0.35,2.0,0.5,0.75,0.25,12,110,110,40,64,91,61.10926762202247,91.19685237825593,0.3239909495154695,71.05249137959282,756.0,781.1405394618756,3.3254681827877803,recurring_b
temp3.00__decay0.80__shrink6.0__peer0.35__top2__memory0.75,temp3.00__decay0.80__shrink6.0__peer0.35__top2__memory0.75,3.0,0.8,6.0,0.35,2.0,0.75,0.75,0.25,12,110,110,40,66,91,61.7551920585007,88.45265554684222,0.326870096808037,71.17788978633543,756.0,755.483128717271,-0.06836921729219193,recurring_b
temp3.00__decay0.80__shrink6.0__peer0.35__top2__memory1.00,temp3.00__decay0.80__shrink6.0__peer0.35__top2__memory1.00,3.0,0.8,6.0,0.35,2.0,1.0,0.75,0.25,12,110,110,40,64,92,61.7093463346266,86.61487552636888,0.34263500960218274,72.39373558473297,756.0,729.8257179726662,-3.4622066173721944,recurring_b
temp3.00__decay0.80__shrink6.0__peer0.35__top4__memory0.50,temp3.00__decay0.80__shrink6.0__peer0.35__top4__memory0.50,3.0,0.8,6.0,0.35,4.0,0.5,0.75,0.25,12,110,110,39,65,89,62.85162065572402,91.21310637718662,0.34264051255495614,71.61159640223065,756.0,791.1526031503602,4.649815231529122,recurring_b
temp3.00__decay0.80__shrink6.0__peer0.35__top4__memory0.75,temp3.00__decay0.80__shrink6.0__peer0.35__top4__memory0.75,3.0,0.8,6.0,0.35,4.0,0.75,0.75,0.25,12,110,110,39,66,92,62.847337615930755,89.3080187155178,0.3353272251683637,71.66657878027661,756.0,770.5012242499977,1.9181513558197985,recurring_b
temp3.00__decay0.80__shrink6.0__peer0.35__top4__memory1.00,temp3.00__decay0.80__shrink6.0__peer0.35__top4__memory1.00,3.0,0.8,6.0,0.35,4.0,1.0,0.75,0.25,12,110,110,39,67,93,62.3419730487364,88.844548449798,0.35245284906741997,72.56429485681582,756.0,749.8498453496351,-0.8135125198895403,recurring_b
temp3.00__decay0.80__shrink6.0__peer0.35__topall__memory0.50,temp3.00__decay0.80__shrink6.0__peer0.35__topall__memory0.50,3.0,0.8,6.0,0.35,,0.5,0.75,0.25,12,110,110,36,63,88,62.633181271702036,91.89604394333318,0.33500007776341784,72.27619477537577,756.0,824.1255246466245,9.01131278394504,recurring_b
temp3.00__decay0.80__shrink6.0__peer0.35__topall__memory0.75,temp3.00__decay0.80__shrink6.0__peer0.35__topall__memory0.75,3.0,0.8,6.0,0.35,,0.75,0.75,0.25,12,110,110,36,64,88,62.90643100445793,91.96057261707378,0.3350933519159414,72.14558396531329,756.0,819.9606064943943,8.460397684443684,recurring_b
temp3.00__decay0.80__shrink6.0__peer0.35__topall__memory1.00,temp3.00__decay0.80__shrink6.0__peer0.35__topall__memory1.00,3.0,0.8,6.0,0.35,,1.0,0.75,0.25,12,110,110,36,65,89,64.19790168509397,92.0421195582777,0.33518662606846505,72.01799293158099,756.0,815.7956883421641,7.909482584942343,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.00__top2__memory0.50,temp3.00__decay1.00__shrink2.0__peer0.00__top2__memory0.50,3.0,1.0,2.0,0.0,2.0,0.5,0.75,0.25,12,110,110,38,66,87,63.07611512308767,93.78785754433679,0.331876591373656,72.63102842907881,756.0,799.3173497716131,5.729808170848289,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.00__top2__memory0.75,temp3.00__decay1.00__shrink2.0__peer0.00__top2__memory0.75,3.0,1.0,2.0,0.0,2.0,0.75,0.75,0.25,12,110,110,38,65,88,61.85173417824794,93.09373599711857,0.34222291401762517,73.45936539125813,756.0,782.7483441818772,3.5381407647985714,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.00__top2__memory1.00,temp3.00__decay1.00__shrink2.0__peer0.00__top2__memory1.00,3.0,1.0,2.0,0.0,2.0,1.0,0.75,0.25,12,110,110,36,65,86,61.77826124074049,94.96277992094227,0.35218893640044535,74.7657047078606,756.0,766.179338592141,1.3464733587488087,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.00__top4__memory0.50,temp3.00__decay1.00__shrink2.0__peer0.00__top4__memory0.50,3.0,1.0,2.0,0.0,4.0,0.5,0.75,0.25,12,110,110,38,65,88,64.94785664513773,91.5795238520698,0.33827263029846466,73.08273559529856,756.0,808.5422450139171,6.95003240924829,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.00__top4__memory0.75,temp3.00__decay1.00__shrink2.0__peer0.00__top4__memory0.75,3.0,1.0,2.0,0.0,4.0,0.75,0.75,0.25,12,110,110,39,63,88,62.72373385488203,91.61420353007173,0.3475100521162903,73.88035182219163,756.0,796.5856870453329,5.368477122398526,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.00__top4__memory1.00,temp3.00__decay1.00__shrink2.0__peer0.00__top4__memory1.00,3.0,1.0,2.0,0.0,4.0,1.0,0.75,0.25,12,110,110,36,62,88,62.23981791914812,92.7988004455594,0.35760335173791374,74.91186852361163,756.0,784.6291290767487,3.786921835548764,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.00__topall__memory0.50,temp3.00__decay1.00__shrink2.0__peer0.00__topall__memory0.50,3.0,1.0,2.0,0.0,,0.5,0.75,0.25,12,110,110,36,63,88,63.10572727391454,92.98328475151817,0.33646043415926735,72.295427398667,756.0,823.34487289562,8.908051970320109,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.00__topall__memory0.75,temp3.00__decay1.00__shrink2.0__peer0.00__topall__memory0.75,3.0,1.0,2.0,0.0,,0.75,0.75,0.25,12,110,110,36,64,88,63.82292013937929,93.21616161422031,0.3372838865097158,72.17443290025008,756.0,818.7896288678877,8.305506464006308,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.00__topall__memory1.00,temp3.00__decay1.00__shrink2.0__peer0.00__topall__memory1.00,3.0,1.0,2.0,0.0,,1.0,0.75,0.25,12,110,110,36,65,88,65.49815314366606,93.15098877185058,0.3381073388601642,72.05671796168168,756.0,814.2343848401553,7.702960957692494,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.35__top2__memory0.50,temp3.00__decay1.00__shrink2.0__peer0.35__top2__memory0.50,3.0,1.0,2.0,0.35,2.0,0.5,0.75,0.25,12,110,110,40,64,88,63.036510820802555,94.33147712394674,0.3266762042302679,71.93991909196154,756.0,790.534060938138,4.56799747858969,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.35__top2__memory0.75,temp3.00__decay1.00__shrink2.0__peer0.35__top2__memory0.75,3.0,1.0,2.0,0.35,2.0,0.75,0.75,0.25,12,110,110,40,65,89,63.434224018452355,89.41982657852226,0.32765613314128517,72.39952969750696,756.0,769.5734109316646,1.7954247264106646,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.35__top2__memory1.00,temp3.00__decay1.00__shrink2.0__peer0.35__top2__memory1.00,3.0,1.0,2.0,0.35,2.0,1.0,0.75,0.25,12,110,110,37,64,90,62.87656568390575,91.56177843389517,0.33603830477885654,73.43165621538499,756.0,748.6127609251911,-0.9771480257683753,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.35__top4__memory0.50,temp3.00__decay1.00__shrink2.0__peer0.35__top4__memory0.50,3.0,1.0,2.0,0.35,4.0,0.5,0.75,0.25,12,110,110,39,65,89,63.65333717182027,91.71695333169777,0.3446499267017692,72.28956315170586,756.0,797.8666850599797,5.537921304230114,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.35__top4__memory0.75,temp3.00__decay1.00__shrink2.0__peer0.35__top4__memory0.75,3.0,1.0,2.0,0.35,4.0,0.75,0.75,0.25,12,110,110,36,63,92,63.07847319500581,89.67466543429298,0.3390949486890046,72.66163501889963,756.0,780.572347114427,3.250310464871293,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.35__top4__memory1.00,temp3.00__decay1.00__shrink2.0__peer0.35__top4__memory1.00,3.0,1.0,2.0,0.35,4.0,1.0,0.75,0.25,12,110,110,37,64,91,63.21396556279686,90.54545949720634,0.36629773117417996,73.39729439558899,756.0,763.2780091688742,0.9626996255124574,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.35__topall__memory0.50,temp3.00__decay1.00__shrink2.0__peer0.35__topall__memory0.50,3.0,1.0,2.0,0.35,,0.5,0.75,0.25,12,110,110,36,63,88,62.91673164367724,92.48381941322141,0.33603198062325024,72.29953368775689,756.0,823.65156670199,8.948619934125656,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.35__topall__memory0.75,temp3.00__decay1.00__shrink2.0__peer0.35__topall__memory0.75,3.0,1.0,2.0,0.35,,0.75,0.75,0.25,12,110,110,36,64,88,63.65809972230842,92.52104317271693,0.33664120620569005,72.18059233388495,756.0,819.2496695774422,8.366358409714577,recurring_b
temp3.00__decay1.00__shrink2.0__peer0.35__topall__memory1.00,temp3.00__decay1.00__shrink2.0__peer0.35__topall__memory1.00,3.0,1.0,2.0,0.35,,1.0,0.75,0.25,12,110,110,36,65,89,65.42731896582508,92.53064725033474,0.3372504317881299,72.06440786483438,756.0,814.8477724528947,7.784096885303529,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.00__top2__memory0.50,temp3.00__decay1.00__shrink6.0__peer0.00__top2__memory0.50,3.0,1.0,6.0,0.0,2.0,0.5,0.75,0.25,12,110,110,37,66,90,63.18811888948275,93.11412135610499,0.3345747380496985,72.10240527266127,756.0,786.1110635266016,3.9829449109261352,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.00__top2__memory0.75,temp3.00__decay1.00__shrink6.0__peer0.00__top2__memory0.75,3.0,1.0,6.0,0.0,2.0,0.75,0.75,0.25,12,110,110,37,66,91,63.359203048793944,89.5742700701245,0.3429365279546194,72.64179146331392,756.0,762.9389148143596,0.917845874915288,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.00__top2__memory1.00,temp3.00__decay1.00__shrink6.0__peer0.00__top2__memory1.00,3.0,1.0,6.0,0.0,2.0,1.0,0.75,0.25,12,110,110,35,63,91,60.94100433070097,89.57487904396584,0.35225056543623234,74.14832972999132,756.0,739.7667661021178,-2.147253161095529,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.00__top4__memory0.50,temp3.00__decay1.00__shrink6.0__peer0.00__top4__memory0.50,3.0,1.0,6.0,0.0,4.0,0.5,0.75,0.25,12,110,110,39,66,89,63.230862297299076,92.07532301302697,0.3401640389583333,72.41608718355174,756.0,798.2337589805553,5.586476055629008,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.00__top4__memory0.75,temp3.00__decay1.00__shrink6.0__peer0.00__top4__memory0.75,3.0,1.0,6.0,0.0,4.0,0.75,0.75,0.25,12,110,110,36,65,89,62.14105762759368,90.2425983112814,0.3413764191157429,72.90171966747512,756.0,781.1229579952902,3.323142591969606,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.00__top4__memory1.00,temp3.00__decay1.00__shrink6.0__peer0.00__top4__memory1.00,3.0,1.0,6.0,0.0,4.0,1.0,0.75,0.25,12,110,110,37,66,91,62.01071165820014,91.39851483371523,0.3475714013077126,73.745780261208,756.0,764.0121570100252,1.059809128310218,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.00__topall__memory0.50,temp3.00__decay1.00__shrink6.0__peer0.00__topall__memory0.50,3.0,1.0,6.0,0.0,,0.5,0.75,0.25,12,110,110,36,63,88,62.6558275964764,92.2992599949213,0.3349397584016073,72.32059556596481,756.0,824.5242505130442,9.064054300667221,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.00__topall__memory0.75,temp3.00__decay1.00__shrink6.0__peer0.00__topall__memory0.75,3.0,1.0,6.0,0.0,,0.75,0.75,0.25,12,110,110,36,63,88,62.90938386418328,92.53149476522034,0.3350028728732255,72.20542395067189,756.0,820.5586952940238,8.539509959526955,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.00__topall__memory1.00,temp3.00__decay1.00__shrink6.0__peer0.00__topall__memory1.00,3.0,1.0,6.0,0.0,,1.0,0.75,0.25,12,110,110,36,65,88,63.16294013189015,92.76570809426318,0.33506598734484383,72.09530661581229,756.0,816.593140075003,8.014965618386643,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.35__top2__memory0.50,temp3.00__decay1.00__shrink6.0__peer0.35__top2__memory0.50,3.0,1.0,6.0,0.35,2.0,0.5,0.75,0.25,12,110,110,40,65,91,62.45130459131066,91.24866839725247,0.33046943792843764,71.18440708923211,756.0,782.0867478238494,3.450628019027692,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.35__top2__memory0.75,temp3.00__decay1.00__shrink6.0__peer0.35__top2__memory0.75,3.0,1.0,6.0,0.35,2.0,0.75,0.75,0.25,12,110,110,37,66,91,62.14856071838433,88.43956616782087,0.34113329360103983,71.32912965667371,756.0,756.9024412602312,0.11937053706761526,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.35__top2__memory1.00,temp3.00__decay1.00__shrink6.0__peer0.35__top2__memory1.00,3.0,1.0,6.0,0.35,2.0,1.0,0.75,0.25,12,110,110,37,67,92,62.45582253944529,86.45809320521924,0.34650787563761487,72.45522945961278,756.0,731.7181346966133,-3.211886944892416,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.35__top4__memory0.50,temp3.00__decay1.00__shrink6.0__peer0.35__top4__memory0.50,3.0,1.0,6.0,0.35,4.0,0.5,0.75,0.25,12,110,110,39,65,90,61.74129423800265,91.50203052572095,0.3458809590475631,71.85511762924838,756.0,792.9512864591132,4.887736304115509,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.35__top4__memory0.75,temp3.00__decay1.00__shrink6.0__peer0.35__top4__memory0.75,3.0,1.0,6.0,0.35,4.0,0.75,0.75,0.25,12,110,110,38,65,93,62.16341857573187,89.17856990588821,0.34958331856045066,72.04596591064771,756.0,773.1992492131271,2.275032964699356,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.35__top4__memory1.00,temp3.00__decay1.00__shrink6.0__peer0.35__top4__memory1.00,3.0,1.0,6.0,0.35,4.0,1.0,0.75,0.25,12,110,110,39,67,93,61.55564777212163,87.97741942294124,0.3593559910020611,72.84536292655824,756.0,753.4472119671412,-0.3376703747167668,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.35__topall__memory0.50,temp3.00__decay1.00__shrink6.0__peer0.35__topall__memory0.50,3.0,1.0,6.0,0.35,,0.5,0.75,0.25,12,110,110,36,63,88,62.611453414311455,92.05231330539823,0.3350710746127222,72.32750295258658,756.0,824.5691690763119,9.06999590956507,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.35__topall__memory0.75,temp3.00__decay1.00__shrink6.0__peer0.35__topall__memory0.75,3.0,1.0,6.0,0.35,,0.75,0.75,0.25,12,110,110,36,64,88,62.86081332282298,92.22050406136636,0.3351998471898979,72.22254623112947,756.0,820.6260731389253,8.548422372873722,recurring_b
temp3.00__decay1.00__shrink6.0__peer0.35__topall__memory1.00,temp3.00__decay1.00__shrink6.0__peer0.35__topall__memory1.00,3.0,1.0,6.0,0.35,,1.0,0.75,0.25,12,110,110,36,64,89,63.85073405941955,92.18949780915473,0.3353286197670737,72.11857805884678,756.0,816.6829772015387,8.026848836182372,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.00__top2__memory0.50,temp6.00__decay0.50__shrink2.0__peer0.00__top2__memory0.50,6.0,0.5,2.0,0.0,2.0,0.5,0.75,0.25,12,110,110,37,64,88,62.57941127776869,90.35987583157677,0.3378641445677672,71.71282480175927,756.0,790.2578745798023,4.531464891508243,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.00__top2__memory0.75,temp6.00__decay0.50__shrink2.0__peer0.00__top2__memory0.75,6.0,0.5,2.0,0.0,2.0,0.75,0.75,0.25,12,110,110,36,63,89,62.83899687472198,88.20156839491646,0.3395737674903975,72.32781037320217,756.0,769.1591313941609,1.74062584578848,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.00__top2__memory1.00,temp6.00__decay0.50__shrink2.0__peer0.00__top2__memory1.00,6.0,0.5,2.0,0.0,2.0,1.0,0.75,0.25,12,110,110,35,62,91,63.77111928354125,87.73906160505598,0.3419411796202423,73.51118471241037,756.0,748.0603882085195,-1.0502131999312834,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.00__top4__memory0.50,temp6.00__decay0.50__shrink2.0__peer0.00__top4__memory0.50,6.0,0.5,2.0,0.0,4.0,0.5,0.75,0.25,12,110,110,39,63,89,65.05407324285562,89.33105713611548,0.3391848239095391,72.17870614963563,756.0,799.999477725758,5.820036736211372,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.00__top4__memory0.75,temp6.00__decay0.50__shrink2.0__peer0.00__top4__memory0.75,6.0,0.5,2.0,0.0,4.0,0.75,0.75,0.25,12,110,110,39,62,91,64.67150436681703,88.12206757300068,0.3431599984118421,72.58493561490829,756.0,783.7715361130945,3.673483612843188,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.00__top4__memory1.00,temp6.00__decay0.50__shrink2.0__peer0.00__top4__memory1.00,6.0,0.5,2.0,0.0,4.0,1.0,0.75,0.25,12,110,110,38,63,94,64.89734708519504,89.25772267499299,0.35746322135782704,73.33538555287689,756.0,767.5435945004309,1.5269304894749884,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.00__topall__memory0.50,temp6.00__decay0.50__shrink2.0__peer0.00__topall__memory0.50,6.0,0.5,2.0,0.0,,0.5,0.75,0.25,12,110,110,37,65,89,65.69320695726482,91.99740137893558,0.329344889534369,71.98246891338455,756.0,815.9009453122023,7.923405464577029,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.00__topall__memory0.75,temp6.00__decay0.50__shrink2.0__peer0.00__topall__memory0.75,6.0,0.5,2.0,0.0,,0.75,0.75,0.25,12,110,110,38,64,90,64.16897215869277,92.14165936004561,0.33151256055589634,71.76076403619237,756.0,807.623737492761,6.828536705391673,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.00__topall__memory1.00,temp6.00__decay0.50__shrink2.0__peer0.00__topall__memory1.00,6.0,0.5,2.0,0.0,,1.0,0.75,0.25,12,110,110,38,64,89,62.70319931940976,92.0520217702963,0.3256156495725612,71.61296936545462,756.0,799.3465296733198,5.733667946206318,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.35__top2__memory0.50,temp6.00__decay0.50__shrink2.0__peer0.35__top2__memory0.50,6.0,0.5,2.0,0.35,2.0,0.5,0.75,0.25,12,110,110,37,65,89,62.7771641259031,90.78431072721538,0.33640315113502334,71.37270822893308,756.0,784.1016547773065,3.717150102818323,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.35__top2__memory0.75,temp6.00__decay0.50__shrink2.0__peer0.35__top2__memory0.75,6.0,0.5,2.0,0.35,2.0,0.75,0.75,0.25,12,110,110,36,65,90,62.908524352926946,89.03289753226738,0.3372871267296358,71.82527030678109,756.0,759.9248016904172,0.5191536627535994,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.35__top2__memory1.00,temp6.00__decay0.50__shrink2.0__peer0.35__top2__memory1.00,6.0,0.5,2.0,0.35,2.0,1.0,0.75,0.25,12,110,110,33,64,93,62.429674419484925,89.10800912077883,0.3455604024217286,73.39815218313053,756.0,735.7479486035277,-2.678842777311154,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.35__top4__memory0.50,temp6.00__decay0.50__shrink2.0__peer0.35__top4__memory0.50,6.0,0.5,2.0,0.35,4.0,0.5,0.75,0.25,12,110,110,38,63,89,63.98484398496956,89.47067934284458,0.34732303126470304,71.7564272355715,756.0,793.1405291604672,4.912768407469202,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.35__top4__memory0.75,temp6.00__decay0.50__shrink2.0__peer0.35__top4__memory0.75,6.0,0.5,2.0,0.35,4.0,0.75,0.75,0.25,12,110,110,38,64,92,65.06176103730932,89.34216278060345,0.34535852926783195,71.91018858278936,756.0,773.4831132651583,2.3125811197299333,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.35__top4__memory1.00,temp6.00__decay0.50__shrink2.0__peer0.35__top4__memory1.00,6.0,0.5,2.0,0.35,4.0,1.0,0.75,0.25,12,110,110,36,63,92,64.52828517730813,88.08601325441948,0.3516010468654225,72.70188485128608,756.0,753.8256973698492,-0.2876061680093658,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory0.50,temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory0.50,6.0,0.5,2.0,0.35,,0.5,0.75,0.25,12,110,110,37,65,89,65.64555949376108,91.48907928947648,0.337392675515493,71.8883004643699,756.0,814.9144091121981,7.792911258227259,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory0.75,temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory0.75,6.0,0.5,2.0,0.35,,0.75,0.75,0.25,12,110,110,38,64,90,63.58506711657832,91.37917622585694,0.3386822485440541,71.60088022146604,756.0,806.1439331927543,6.632795395866967,recurring_b
temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory1.00,temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory1.00,6.0,0.5,2.0,0.35,,1.0,0.75,0.25,12,110,110,38,63,89,62.34889302676167,91.2692731622374,0.3397147877370552,71.3793889497404,756.0,797.373457273311,5.47267953350675,recurring_b
temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory0.50,temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory0.50,6.0,0.5,6.0,0.0,2.0,0.5,0.75,0.25,12,110,110,36,65,90,62.50987730641302,87.51004503650474,0.3334098049742762,70.93500744975496,756.0,776.6400150683636,2.730160723328518,recurring_b
temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory0.75,temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory0.75,6.0,0.5,6.0,0.0,2.0,0.75,0.75,0.25,12,110,110,35,67,90,61.946022157955824,86.45545980385411,0.34251781848327867,71.06583527384886,756.0,748.7323421270031,-0.9613304064810704,recurring_b
temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory1.00,temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory1.00,6.0,0.5,6.0,0.0,2.0,1.0,0.75,0.25,12,110,110,35,68,93,63.173646820913405,86.06561540370123,0.34530846282238925,72.29838322236557,756.0,720.8246691856423,-4.652821536290704,recurring_b
temp6.00__decay0.50__shrink6.0__peer0.00__top4__memory0.50,temp6.00__decay0.50__shrink6.0__peer0.00__top4__memory0.50,6.0,0.5,6.0,0.0,4.0,0.5,0.75,0.25,12,110,110,38,64,90,63.635559524147205,88.74906647617054,0.3382872783889853,71.4827594656441,756.0,789.065026399661,4.373680740695893,recurring_b
temp6.00__decay0.50__shrink6.0__peer0.00__top4__memory0.75,temp6.00__decay0.50__shrink6.0__peer0.00__top4__memory0.75,6.0,0.5,6.0,0.0,4.0,0.75,0.75,0.25,12,110,110,36,69,93,64.19440143918344,87.38854406644845,0.3366527895532772,71.51546875507897,756.0,767.3698591239486,1.503949619569917,recurring_b
temp6.00__decay0.50__shrink6.0__peer0.00__top4__memory1.00,temp6.00__decay0.50__shrink6.0__peer0.00__top4__memory1.00,6.0,0.5,6.0,0.0,4.0,1.0,0.75,0.25,12,110,110,38,66,94,63.591399169952666,88.08023860566377,0.34238200029863797,71.92469082461767,756.0,745.674691848237,-1.3657815015559538,recurring_b
temp6.00__decay0.50__shrink6.0__peer0.00__topall__memory0.50,temp6.00__decay0.50__shrink6.0__peer0.00__topall__memory0.50,6.0,0.5,6.0,0.0,,0.5,0.75,0.25,12,110,110,36,65,88,64.01715969445512,91.6414674547639,0.33567436155722574,71.94247008386674,756.0,816.447086292656,7.995646335007403,recurring_b
temp6.00__decay0.50__shrink6.0__peer0.00__topall__memory0.75,temp6.00__decay0.50__shrink6.0__peer0.00__topall__memory0.75,6.0,0.5,6.0,0.0,,0.75,0.75,0.25,12,110,110,37,66,89,64.61541039556106,91.36441126191724,0.33610477760665347,71.65973664329962,756.0,808.4429489634413,6.936898011037204,recurring_b
temp6.00__decay0.50__shrink6.0__peer0.00__topall__memory1.00,temp6.00__decay0.50__shrink6.0__peer0.00__topall__memory1.00,6.0,0.5,6.0,0.0,,1.0,0.75,0.25,12,110,110,38,66,90,63.713538637270986,90.82946675129054,0.3365351936560811,71.41216391380038,756.0,800.4388116342265,5.878149687066992,recurring_b
temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory0.50,temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory0.50,6.0,0.5,6.0,0.35,2.0,0.5,0.75,0.25,12,110,110,40,65,91,62.331628244247355,88.99047983267687,0.3293063850532322,70.8635120305759,756.0,776.7012376191207,2.73825894432813,recurring_b
temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory0.75,temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory0.75,6.0,0.5,6.0,0.35,2.0,0.75,0.75,0.25,12,110,110,37,67,92,62.66669159192226,87.97408774836651,0.3355511978256812,71.09566087074529,756.0,748.8241759531383,-0.9491830749817128,recurring_b
temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory1.00,temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory1.00,6.0,0.5,6.0,0.35,2.0,1.0,0.75,0.25,12,110,110,35,66,93,62.39435892864519,85.71182011244252,0.34620943782688146,72.38058700607858,756.0,720.9471142871561,-4.636625094291525,recurring_b
temp6.00__decay0.50__shrink6.0__peer0.35__top4__memory0.50,temp6.00__decay0.50__shrink6.0__peer0.35__top4__memory0.50,6.0,0.5,6.0,0.35,4.0,0.5,0.75,0.25,12,110,110,39,64,89,62.18137236439835,90.77973091885063,0.3398037141506308,71.37017287719428,756.0,787.635876247709,4.1846397153054244,recurring_b
temp6.00__decay0.50__shrink6.0__peer0.35__top4__memory0.75,temp6.00__decay0.50__shrink6.0__peer0.35__top4__memory0.75,6.0,0.5,6.0,0.35,4.0,0.75,0.75,0.25,12,110,110,38,66,93,63.68853107501933,89.37949760956133,0.3363436863107228,71.40485623819384,756.0,765.2261338960204,1.2203880814841837,recurring_b
temp6.00__decay0.50__shrink6.0__peer0.35__top4__memory1.00,temp6.00__decay0.50__shrink6.0__peer0.35__top4__memory1.00,6.0,0.5,6.0,0.35,4.0,1.0,0.75,0.25,12,110,110,38,67,94,62.85919210616984,87.72879092095641,0.34239605702473075,72.30620933360845,756.0,742.8163915443328,-1.7438635523369366,recurring_b
temp6.00__decay0.50__shrink6.0__peer0.35__topall__memory0.50,temp6.00__decay0.50__shrink6.0__peer0.35__topall__memory0.50,6.0,0.5,6.0,0.35,,0.5,0.75,0.25,12,110,110,36,65,89,63.98005446563928,91.28191814880846,0.3357576952401925,71.90348804123992,756.0,815.8691104358235,7.9191945020930525,recurring_b
temp6.00__decay0.50__shrink6.0__peer0.35__topall__memory0.75,temp6.00__decay0.50__shrink6.0__peer0.35__topall__memory0.75,6.0,0.5,6.0,0.35,,0.75,0.75,0.25,12,110,110,37,65,90,64.33597177654104,90.91690943710819,0.33622977813110344,71.60353774529374,756.0,807.5759851781926,6.822220261665686,recurring_b
