sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort,top_expert,top_expert_weight,effective_experts
7176173K105PK,11.0,8.382351668973595,8.253835130086383,1.3756391883477306,2.888888888888889,75.03486481896711,0.47618279596652213,recurring_a,candidate_12,0.5540776029092543,1.9768754039931014
71761M68K005PK,8.0,7.9871070622568645,5.68461180961019,0.9474353016016983,2.7777777777777777,71.05764762012737,0.3410767085766114,recurring_a,candidate_08,0.5009935188092361,1.9999921033941839
71781M66L00000,17.0,11.24656551299648,9.96331145574874,1.6605519092914565,2.7777777777777777,58.607714445580825,0.5977986873449244,recurring_a,candidate_12,0.5294825245647748,1.993070339539503
7179086R10C48,23.0,10.511555143318281,14.18345219785025,2.3639086996417085,4.777777777777778,61.66718346891414,0.49477158829710177,recurring_a,candidate_04,0.5040180105344509,1.9998708530707632
7181180J20799,8.0,11.47394943059045,3.7329878855287175,0.6221646475881196,2.6666666666666665,46.66234856910897,0.23331174284554487,recurring_a,candidate_09,0.5015347227418819,1.9999811571863717
71811M79G005PK,13.0,12.272630259508077,3.1580957566572962,0.526349292776216,3.4444444444444446,24.293044281979203,0.15281108499954657,recurring_a,candidate_11,0.5098389198321001,1.9992258650108177
71813M66L00000,13.0,9.410816958949072,9.76120612294486,1.6268676871574765,2.111111111111111,75.08620094572969,0.7706215360219626,recurring_a,candidate_07,0.5075426674277029,1.9995449688948133
7182163J00000,15.0,9.559993766424661,10.997303120192749,1.8328838533654581,2.7777777777777777,73.31535413461832,0.659838187211565,recurring_a,candidate_07,0.5124233927257373,1.9987660363086712
7185160G00000,17.0,12.231541221490753,8.963142216947046,1.4938570361578412,4.333333333333333,52.72436598204145,0.344736239113348,recurring_a,candidate_12,0.5215328943004748,1.9962975425121132
7185261J01000,10.0,9.711405457085661,4.368068293223714,0.7280113822039523,2.7777777777777777,43.68068293223713,0.2620840975934228,recurring_a,candidate_12,0.5427367843435082,1.985494511309398
72221M56R005PK,12.0,9.872779133119264,6.552999744086833,1.092166624014472,2.888888888888889,54.608331200723605,0.3780576775434711,recurring_a,synthetic_median,0.5020511665807597,1.999966342291694
72311M68P01000,24.0,10.5616506090568,16.473933606146105,2.745655601024351,4.666666666666667,68.64139002560877,0.5883547716480751,recurring_a,synthetic_mean,0.5051870263528428,1.9997847812229723
7232353R00000,8.0,9.120071773674077,8.152019515633583,1.3586699192722638,3.111111111111111,101.90024394541979,0.4367153311946562,recurring_a,candidate_03,0.5000348223863613,1.9999999902992114
72372M74L105PK,17.0,11.427131690101847,10.580366925595486,1.7633944875992478,4.555555555555555,62.23745250350286,0.38708659483885927,recurring_a,candidate_09,0.5041788188460967,1.9998603095418055
7243179M00000,13.0,8.58886038826365,5.71636519524405,0.952727532540675,2.7777777777777777,43.97203996341577,0.342981911714643,recurring_a,candidate_12,0.5096831682443753,1.9992501712490227
