sku_id,history_months,history_total_demand,positive_months,positive_months_last12,positive_blocks_last18,months_since_positive,positive_mean,positive_median,positive_cv2,average_demand_interval,recent_3m_total,recent_6m_total,recent_12m_total,recent_vs_prior_6m_ratio,stock_observation_share,potential_stock_constraint_share,trailing_12m_units,trailing_12m_value,FAMILY_DESCRIPTION,SUBFAMILY_DESCRIPTION,MATERIAL_DESCRIPTION,Brand,Channel,REGION,lifecycle_tier,frequency_tier,recency_tier,size_tier,potential_stock_status,abc_units_tier,abc_value_tier,classification_cutoff,product_master_assumption
4321071L91QC8,43,15.0,7,1,2,0.0,2.142857142857143,1.0,1.2711111111111113,7.0,8.0,8.0,8.0,9.0,0.16279069767441862,,8.0,1407664.0,CARROCERIA,IMPACTO PRIMARIO,LLANTA,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_0_2,mostly_single_unit,stock_data_limited,B,A,2024-07-01,True
4321078K6027N,43,17.0,10,1,1,7.0,1.7,1.0,0.4878892733564013,3.888888888888889,0.0,0.0,1.0,0.5,0.2558139534883721,1.0,1.0,230586.0,CARROCERIA,ESTRUCTURA,LLANTA DE ALUMINIO,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,stale_6_11,mostly_single_unit,potentially_stock_constrained,C,C,2024-07-01,True
4321079K510BK,36,25.0,11,1,2,2.0,2.272727272727273,2.0,0.4255999999999999,3.3,4.0,4.0,4.0,5.0,0.3055555555555556,,4.0,1010724.0,CARROCERIA,IMPACTO PRIMARIO,LLANTA,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_0_2,multi_unit_stable,stock_generally_available,B,B,2024-07-01,True
4321080S6027N,12,5.0,2,2,2,0.0,2.5,2.5,0.36,11.0,1.0,1.0,5.0,0.4,0.16666666666666666,,5.0,2443378.0,CARROCERIA,IMPACTO PRIMARIO,LLANTA ALUMINIO,SUZUKI,DISTRIBUTION,AMERICAS,developing,occasional_2_3,recent_0_2,multi_unit_stable,stock_data_limited,B,A,2024-07-01,True
43210M55R6027N,43,196.0,39,10,6,0.0,5.0256410256410255,4.0,0.47813411078717194,1.105263157894737,8.0,13.0,39.0,0.5185185185185185,0.9302325581395349,1.0,39.0,6293235.0,CARROCERIA,IMPACTO PRIMARIO,LLANTA DE ALUMINIO,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,A,2024-07-01,True
43210M55RH1QC8,29,45.0,15,4,5,1.0,3.0,2.0,0.4296296296296296,1.9285714285714286,1.0,1.0,6.0,0.3333333333333333,0.8620689655172413,1.0,6.0,0.0,CARROCERIA,IMPACTO PRIMARIO,LLANTA ALUMINIO,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,B,C,2024-07-01,True
43210M62S0009L,34,12.0,5,1,1,0.0,2.4,1.0,0.6666666666666666,8.25,6.0,6.0,6.0,7.0,0.17647058823529413,1.0,6.0,297384.0,CARROCERIA,ESTRUCTURA,LLANTA FIERRO,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,mostly_single_unit,stock_data_limited,B,B,2024-07-01,True
43210M62S620CB,18,17.0,9,5,6,1.0,1.8888888888888888,2.0,0.27681660899653987,2.0,3.0,7.0,10.0,2.0,0.5,,10.0,1628072.0,CARROCERIA,IMPACTO PRIMARIO,LLANTA ALUMINIO,SUZUKI,DISTRIBUTION,AMERICAS,developing,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,A,2024-07-01,True
43210M68K1109L,43,119.0,30,5,6,0.0,3.966666666666667,3.5,0.4554056916884401,1.4482758620689655,1.0,4.0,12.0,0.5555555555555556,0.7441860465116279,1.0,12.0,1298709.0,CARROCERIA,IMPACTO PRIMARIO,LLANTA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,A,2024-07-01,True
43210M74T50QC8,3,2.0,2,2,1,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,0.6666666666666666,,2.0,384690.0,CARROCERIA,IMPACTO PRIMARIO,LLANTA DE ALUMINIO,SUZUKI,DISTRIBUTION,AMERICAS,new,rare_0_1,recent_0_2,mostly_single_unit,stock_generally_available,C,B,2024-07-01,True
43210M76M5127N,40,40.0,25,7,5,1.0,1.6,1.0,0.6874999999999998,1.5833333333333333,2.0,5.0,7.0,2.0,0.65,1.0,7.0,0.0,CARROCERIA,IMPACTO PRIMARIO,LLANTA [ALUMINIO],SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,B,C,2024-07-01,True
43210M76T50QC8,9,3.0,3,3,2,4.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.6666666666666666,0.3333333333333333,,3.0,836888.0,CARROCERIA,IMPACTO PRIMARIO,LLANTA ALUMINIO,SUZUKI,DISTRIBUTION,AMERICAS,new,occasional_2_3,recent_3_5,mostly_single_unit,stock_generally_available,C,B,2024-07-01,True
43210M79G5339M,43,93.0,32,7,6,0.0,2.90625,2.0,0.49843912591051004,1.3548387096774193,11.0,19.0,24.0,3.3333333333333335,0.7674418604651163,1.0,24.0,1229880.0,CARROCERIA,ESTRUCTURA,RIN GRIS,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,A,2024-07-01,True
43210M83P0027N,43,53.0,21,4,5,2.0,2.5238095238095237,2.0,0.5026699893200426,2.0,2.0,3.0,5.0,1.3333333333333333,0.5348837209302325,1.0,5.0,224872.0,CARROCERIA,IMPACTO PRIMARIO,LLANTA [ALUMINIO],SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,B,C,2024-07-01,True
4325065DA1C48,41,22.0,10,3,2,2.0,2.2,1.0,0.8181818181818178,4.222222222222222,1.0,1.0,3.0,0.6666666666666666,0.24390243902439024,,3.0,200507.0,CARROCERIA,IMPACTO PRIMARIO,CONO CROM. G.NOMADE,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_0_2,mostly_single_unit,stock_data_limited,C,C,2024-07-01,True
4325079P00ZH1,43,101.0,28,1,3,2.0,3.607142857142857,3.0,0.40809724536810105,1.4814814814814814,5.0,5.0,5.0,6.0,0.6744186046511628,1.0,5.0,730630.0,CARROCERIA,ESTRUCTURA,VASO,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_0_2,multi_unit_stable,potentially_stock_constrained,B,B,2024-07-01,True
43250M53M0027N,43,44.0,4,1,1,2.0,11.0,3.5,1.7396694214876032,13.333333333333334,36.0,36.0,36.0,37.0,0.09302325581395349,,36.0,737856.0,CARROCERIA,IMPACTO PRIMARIO,TAPA DE LLANTA,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,volatile_positive_size,stock_data_limited,A,B,2024-07-01,True
43250M53T0027N,0,0.0,0,0,0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,CARROCERIA,ESTRUCTURA,TAPA LLANTA FIERRO,SUZUKI,DISTRIBUTION,AMERICAS,cold_start,rare_0_1,no_history,no_history,stock_data_limited,C,C,2024-07-01,True
43250M68K1027N,43,75.0,28,7,5,0.0,2.6785714285714284,1.0,1.0160000000000002,1.5555555555555556,2.0,4.0,8.0,1.0,0.6511627906976745,,8.0,275328.0,CARROCERIA,IMPACTO PRIMARIO,TAPA RUEDA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,stock_generally_available,B,B,2024-07-01,True
43250M68K2027N,43,155.0,38,9,6,0.0,4.078947368421052,3.0,0.6496982310093655,1.135135135135135,2.0,3.0,16.0,0.2857142857142857,0.8837209302325582,,16.0,676676.0,CARROCERIA,IMPACTO PRIMARIO,TAPA RUEDA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,B,2024-07-01,True
43250M74L0027N,43,161.0,35,8,6,0.0,4.6,4.0,0.5892519578719958,1.2352941176470589,7.0,11.0,26.0,0.75,0.813953488372093,,26.0,749354.0,CARROCERIA,IMPACTO PRIMARIO,TAPA RUEDA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,B,2024-07-01,True
43250M74L1027N,43,78.0,25,4,4,5.0,3.12,1.0,1.260026298487837,1.5416666666666667,0.0,1.0,6.0,0.3333333333333333,0.6046511627906976,1.0,6.0,180768.0,CARROCERIA,IMPACTO PRIMARIO,TAPA RUEDA [UN],SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,mostly_single_unit,potentially_stock_constrained,B,C,2024-07-01,True
43250M79G6027N,43,137.0,35,9,6,0.0,3.914285714285714,2.0,1.0829559379828442,1.2352941176470589,2.0,6.0,10.0,1.4,0.8372093023255814,1.0,10.0,372770.0,CARROCERIA,ESTRUCTURA,TAPA RUEDA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,volatile_positive_size,potentially_stock_constrained,A,B,2024-07-01,True
43250M79M0027N,42,38.0,27,7,6,0.0,1.4074074074074074,1.0,0.30886426592797783,1.5769230769230769,4.0,8.0,12.0,1.8,0.6428571428571429,,12.0,516112.0,CARROCERIA,IMPACTO PRIMARIO,TAPA RUEDA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,stock_generally_available,A,B,2024-07-01,True
4325251K20DB7,43,65.0,19,1,2,11.0,3.4210526315789473,2.0,3.2227218934911237,1.7222222222222223,0.0,0.0,4.0,0.2,0.46511627906976744,1.0,4.0,131316.0,CARROCERIA,ESTRUCTURA,TAPA CENTRAL LLANTA,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,stale_6_11,volatile_positive_size,potentially_stock_constrained,B,C,2024-07-01,True
4325261J0027S,39,34.0,5,0,2,13.0,6.8,4.0,0.5397923875432526,6.25,0.0,0.0,0.0,1.0,0.1282051282051282,,0.0,0.0,CARROCERIA,IMPACTO PRIMARIO,TAPA CUBO,SUZUKI,DISTRIBUTION,AMERICAS,dormant,occasional_2_3,dormant_12_plus,multi_unit_stable,stock_data_limited,C,C,2024-07-01,True
4325283S00CZ2,43,35.0,14,1,2,6.0,2.5,1.0,1.5028571428571431,2.769230769230769,0.0,0.0,1.0,0.5,0.32558139534883723,,1.0,0.0,CARROCERIA,ESTRUCTURA,TAPA DE RUEDA,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,stale_6_11,mostly_single_unit,stock_generally_available,C,C,2024-07-01,True
43402M74L21000,43,67.0,26,7,5,0.0,2.576923076923077,2.0,0.8012920472265537,1.68,3.0,3.0,10.0,0.5,0.6046511627906976,,10.0,0.0,CARROCERIA,ESTRUCTURA,MASA RUEDA TRAS,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
4342386G01000,43,111.0,23,8,6,1.0,4.826086956521739,2.0,2.36198360522685,1.8636363636363635,4.0,20.0,25.0,3.5,0.5348837209302325,,25.0,134060.0,CARROCERIA,ESTRUCTURA,PERNO RUEDA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,volatile_positive_size,stock_generally_available,A,C,2024-07-01,True
4345965J00000,42,15.0,6,0,1,17.0,2.5,1.5,0.7333333333333332,4.8,0.0,0.0,0.0,1.0,0.16666666666666666,1.0,0.0,0.0,CARROCERIA,ESTRUCTURA,TUERCA,SUZUKI,DISTRIBUTION,AMERICAS,dormant,rare_0_1,dormant_12_plus,multi_unit_stable,stock_data_limited,C,C,2024-07-01,True
44119M53M00000,43,11.0,4,1,2,0.0,2.75,2.0,0.4876033057851239,14.0,6.0,6.0,6.0,7.0,0.09302325581395349,,6.0,118944.0,CARROCERIA,ESTRUCTURA,FULLE HOMOCINETICA (LADO RUEDA,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_0_2,multi_unit_stable,stock_data_limited,B,C,2024-07-01,True
48150M53M10C48,33,11.0,4,1,1,0.0,2.75,1.5,0.8181818181818182,10.666666666666666,7.0,7.0,7.0,8.0,0.12121212121212122,,7.0,816410.0,CARROCERIA,SEGURIDAD,AIRBAG CONDUCTOR,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,multi_unit_stable,stock_data_limited,B,B,2024-07-01,True
48150M68P00C48,42,37.0,7,1,1,1.0,5.285714285714286,4.0,1.2242512783053323,6.666666666666667,19.0,19.0,19.0,20.0,0.16666666666666666,,19.0,2083445.0,CARROCERIA,SEGURIDAD,AIRBAG CONDUCTOR,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,volatile_positive_size,stock_data_limited,A,A,2024-07-01,True
48150M69R00C48,40,73.0,27,7,6,2.0,2.7037037037037037,2.0,0.47438543816851186,1.4230769230769231,4.0,7.0,19.0,0.6153846153846154,0.75,1.0,19.0,1928841.0,CARROCERIA,SEGURIDAD,AIRBAG CONDUCTOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,A,2024-07-01,True
48150M79M11C48,42,25.0,7,2,1,0.0,3.5714285714285716,1.0,2.3935999999999993,6.833333333333333,20.0,20.0,20.0,21.0,0.16666666666666666,,20.0,1788060.0,CARROCERIA,IMPACTO PRIMARIO,AIRBAG CONDUCTOR,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,mostly_single_unit,stock_data_limited,A,A,2024-07-01,True
4982162A51000,39,14.0,9,2,3,8.0,1.5555555555555556,1.0,0.19387755102040818,3.75,0.0,0.0,4.0,0.2,0.23076923076923078,,4.0,85368.0,CARROCERIA,ESTRUCTURA,ENGANCHE PEDAL,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,stale_6_11,mostly_single_unit,stock_data_limited,B,C,2024-07-01,True
5730073R02000,42,55.0,30,10,6,0.0,1.8333333333333333,1.0,0.4380165289256199,1.4137931034482758,6.0,10.0,17.0,1.375,0.7380952380952381,1.0,17.0,6708920.0,CARROCERIA,IMPACTO PRIMARIO,CAPOT,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,A,A,2024-07-01,True
5730079P02000,43,137.0,36,6,5,0.0,3.8055555555555554,3.0,0.6130854067877884,1.2,4.0,4.0,11.0,0.625,0.8372093023255814,,11.0,6858334.0,CARROCERIA,IMPACTO PRIMARIO,CAPOT,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,A,2024-07-01,True
57300M66L00000,43,112.0,32,6,5,3.0,3.5,3.0,0.6173469387755102,1.2580645161290323,0.0,4.0,11.0,0.625,0.813953488372093,1.0,11.0,1781871.0,CARROCERIA,IMPACTO PRIMARIO,CAPOT,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,multi_unit_stable,potentially_stock_constrained,A,A,2024-07-01,True
57300M68K10000,43,116.0,35,7,6,0.0,3.3142857142857145,3.0,0.40457788347205687,1.2352941176470589,1.0,2.0,9.0,0.375,0.813953488372093,,9.0,0.0,CARROCERIA,IMPACTO PRIMARIO,CAPO SUZUKI CELERIO,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
57300M74T00000,0,0.0,0,0,0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,CARROCERIA,IMPACTO PRIMARIO,CAPOT,SUZUKI,DISTRIBUTION,AMERICAS,cold_start,rare_0_1,no_history,no_history,stock_data_limited,C,C,2024-07-01,True
57300M75T00000,0,0.0,0,0,0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,CARROCERIA,IMPACTO PRIMARIO A,CAPOT,SUZUKI,DISTRIBUTION,AMERICAS,cold_start,rare_0_1,no_history,no_history,stock_data_limited,C,C,2024-07-01,True
5741079P00000,43,55.0,26,3,4,0.0,2.1153846153846154,2.0,0.555702479338843,1.68,2.0,2.0,4.0,1.0,0.627906976744186,1.0,4.0,214452.0,CARROCERIA,ESTRUCTURA,BISAGRA CAPOT DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,B,C,2024-07-01,True
57410M67P00000,43,83.0,33,8,6,0.0,2.515151515151515,2.0,0.432283350268544,1.3125,5.0,6.0,10.0,1.4,0.7674418604651163,,10.0,87171.0,CARROCERIA,ESTRUCTURA,BISAGRA CAPOT DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
5742071L01000,43,85.0,34,6,6,0.0,2.5,2.0,0.40705882352941164,1.2727272727272727,3.0,5.0,7.0,2.0,0.7906976744186046,,7.0,307024.0,CARROCERIA,ESTRUCTURA,BIZAGRA DE CAPOT IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,B,B,2024-07-01,True
57611M68K10000,43,158.0,35,9,5,0.0,4.514285714285714,4.0,0.47211985258772615,1.2352941176470589,3.0,6.0,10.0,1.4,0.813953488372093,,10.0,0.0,CARROCERIA,IMPACTO PRIMARIO,(PE) TAPABARRO DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
57711M66L00000,43,92.0,33,6,5,1.0,2.787878787878788,2.0,0.5517485822306237,1.28125,3.0,6.0,8.0,2.3333333333333335,0.7906976744186046,1.0,8.0,522576.0,CARROCERIA,IMPACTO PRIMARIO,TAPABARRO DEL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,B,B,2024-07-01,True
57711M79G10000,43,29.0,15,1,2,10.0,1.9333333333333333,1.0,0.6944114149821642,2.2857142857142856,0.0,0.0,1.0,0.5,0.3488372093023256,,1.0,74784.0,CARROCERIA,IMPACTO PRIMARIO,TAPABARRO DEL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,stale_6_11,mostly_single_unit,stock_generally_available,C,C,2024-07-01,True
5811077K00000,43,64.0,27,4,5,0.0,2.3703703703703702,2.0,0.42382812500000006,1.6153846153846154,1.0,2.0,5.0,0.75,0.6511627906976745,1.0,5.0,0.0,CARROCERIA,ESTRUCTURA,SOPORTE DE LAMPARA DERECHO,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,B,C,2024-07-01,True
58110M74L00000,43,67.0,31,7,5,0.0,2.161290322580645,2.0,0.5261750946758745,1.4,2.0,7.0,12.0,1.3333333333333333,0.7441860465116279,1.0,12.0,270366.0,CARROCERIA,ESTRUCTURA,SOPORTE LUZ DEL,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,B,2024-07-01,True
5812165J00000,42,64.0,23,3,5,3.0,2.782608695652174,2.0,0.5498046875000001,1.6818181818181819,0.0,1.0,4.0,0.5,0.6190476190476191,1.0,4.0,80016.0,CARROCERIA,ESTRUCTURA,SOPORTE FOCO DEL,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,multi_unit_stable,potentially_stock_constrained,B,C,2024-07-01,True
5823054P00000,42,41.0,22,3,5,1.0,1.8636363636363635,1.0,0.7144556811421774,1.8095238095238095,2.0,2.0,4.0,1.0,0.6190476190476191,1.0,4.0,2810284.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE SUP RADIADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,B,A,2024-07-01,True
5823065J00000,42,125.0,35,9,6,0.0,3.5714285714285716,3.0,0.48512000000000005,1.2058823529411764,2.0,5.0,20.0,0.375,0.8571428571428571,1.0,20.0,2051981.0,CARROCERIA,ESTRUCTURA,SOPORTE SUPERIOR CAP,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,A,2024-07-01,True
58230M79G01000,43,63.0,22,4,3,8.0,2.8636363636363638,2.5,0.546485260770975,1.619047619047619,0.0,0.0,6.0,0.14285714285714285,0.5116279069767442,,6.0,303678.0,CARROCERIA,ESTRUCTURA,SOPORTE SUPERIOR CAP,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,stale_6_11,multi_unit_stable,stock_generally_available,B,B,2024-07-01,True
58240M53M00000,43,84.0,35,9,6,0.0,2.4,2.0,0.5079365079365079,1.2352941176470589,2.0,4.0,13.0,0.5,0.8372093023255814,1.0,13.0,200053.0,CARROCERIA,ESTRUCTURA,SOPORTE CENTRAL RADIADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,C,2024-07-01,True
58240M67P00000,43,97.0,33,5,5,3.0,2.9393939393939394,2.0,0.4344776278031673,1.21875,0.0,5.0,9.0,1.2,0.7906976744186046,1.0,9.0,130155.0,CARROCERIA,IMPACTO PRIMARIO,PILAR FRONTAL CENTRAL,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,multi_unit_stable,potentially_stock_constrained,A,C,2024-07-01,True
58251M53M00000,43,91.0,36,8,6,0.0,2.5277777777777777,2.0,0.45634585195024757,1.2,2.0,4.0,10.0,0.7142857142857143,0.8372093023255814,,10.0,181676.0,CARROCERIA,IMPACTO PRIMARIO,PORTA FOCO SUP DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
5827080J20000,43,53.0,28,4,5,4.0,1.8928571428571428,1.0,0.6247775008899966,1.4074074074074074,0.0,1.0,4.0,0.5,0.6511627906976745,,4.0,1680043.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE SUP PARACHOQUE,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,mostly_single_unit,stock_generally_available,B,A,2024-07-01,True
61513M56R01000,40,10.0,7,1,2,7.0,1.4285714285714286,1.0,0.5399999999999999,5.333333333333333,0.0,0.0,1.0,0.5,0.175,,1.0,203800.0,CARROCERIA,IMPACTO PRIMARIO,PANEL TRAS BASE MALETERO SZK DZIRE A2N,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,stale_6_11,mostly_single_unit,stock_data_limited,C,C,2024-07-01,True
64111M56R01P21,42,8.0,5,1,1,2.0,1.6,1.0,0.5625000000000002,9.75,1.0,1.0,1.0,2.0,0.11904761904761904,,1.0,0.0,CARROCERIA,ESTRUCTURA,PILAR B DER,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,mostly_single_unit,stock_data_limited,C,C,2024-07-01,True
65500M75L00000,43,27.0,16,3,5,2.0,1.6875,1.0,0.51440329218107,2.6666666666666665,1.0,1.0,3.0,0.6666666666666666,0.3953488372093023,1.0,3.0,387633.0,CARROCERIA,ESTRUCTURA,FRONTAL TRAS,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,C,B,2024-07-01,True
65500M79M00000,43,21.0,15,2,3,4.0,1.4,1.0,0.5306122448979592,2.7142857142857144,0.0,1.0,3.0,0.6666666666666666,0.3488372093023256,,3.0,462282.0,CARROCERIA,ESTRUCTURA,FRONTAL TRAS,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_3_5,mostly_single_unit,stock_generally_available,C,B,2024-07-01,True
6570079P11000,42,73.0,33,6,6,0.0,2.212121212121212,2.0,0.4800150121974105,1.28125,1.0,6.0,9.0,1.75,0.7857142857142857,,9.0,6020688.0,CARROCERIA,IMPACTO PRIMARIO,MALETERA [GLX],SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,A,2024-07-01,True
65700M72P00000,43,93.0,33,7,6,1.0,2.8181818181818183,2.0,0.5986819285466526,1.28125,3.0,5.0,10.0,1.0,0.7906976744186046,1.0,10.0,2221517.0,CARROCERIA,IMPACTO PRIMARIO,TAPA MALETA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,A,2024-07-01,True
6800153R00000,43,96.0,33,9,6,0.0,2.909090909090909,2.0,0.9479166666666666,1.3125,5.0,10.0,17.0,1.375,0.7906976744186046,1.0,17.0,9523239.0,CARROCERIA,IMPACTO PRIMARIO,PUERTA DELT DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,A,2024-07-01,True
6800164J01000,43,74.0,34,8,6,1.0,2.176470588235294,1.5,0.5398100803506212,1.2424242424242424,4.0,5.0,11.0,0.8571428571428571,0.7906976744186046,,11.0,9050057.0,CARROCERIA,IMPACTO PRIMARIO,PUERTA DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,A,2024-07-01,True
68001M53M50000,43,39.0,21,3,4,3.0,1.8571428571428572,1.0,0.698224852071006,1.95,0.0,1.0,3.0,0.6666666666666666,0.5348837209302325,1.0,3.0,792434.0,CARROCERIA,IMPACTO PRIMARIO,PUERTA DEL DER [CIL],SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,mostly_single_unit,potentially_stock_constrained,C,B,2024-07-01,True
68001M74L21000,43,90.0,29,4,3,1.0,3.103448275862069,3.0,0.36049382716049383,1.4642857142857142,2.0,6.0,6.0,7.0,0.7209302325581395,1.0,6.0,1522134.0,CARROCERIA,IMPACTO PRIMARIO,PUERTA DEL RH,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_0_2,multi_unit_stable,potentially_stock_constrained,B,A,2024-07-01,True
68001M75T00000,0,0.0,0,0,0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,CARROCERIA,IMPACTO PRIMARIO A,PUERTA DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,cold_start,rare_0_1,no_history,no_history,stock_data_limited,C,C,2024-07-01,True
6800261M01000,43,60.0,31,7,6,1.0,1.935483870967742,2.0,0.5672222222222223,1.3666666666666667,2.0,5.0,13.0,0.6666666666666666,0.7209302325581395,,13.0,7048525.0,CARROCERIA,IMPACTO PRIMARIO,PUERTA DEL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,A,2024-07-01,True
6800271L00000,43,62.0,26,4,5,0.0,2.3846153846153846,2.0,0.5015608740894902,1.68,2.0,2.0,8.0,0.42857142857142855,0.6744186046511628,1.0,8.0,6583238.0,CARROCERIA,IMPACTO PRIMARIO,PUERTA DEL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,A,2024-07-01,True
